id,Outlying_polar,Skewed_polar,Clumpy_polar,Sparse_polar,Striated_polar,Convex_polar,Skinny_polar,Stringy_polar,Monotonic_polar,Outlying_contour,Skewed_contour,Clumpy_contour,Sparse_contour,Striated_contour,Convex_contour,Skinny_contour,Stringy_contour,Monotonic_contour,No_of_max_ponits,No_of_min_points,diameter,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,compactness,NF,Perimeter_ratio_diameter,Perimeter_ratio_length,Perimeter_ratio_lw,No_of_Convex_points,perimeter_convexity,area_convexity,area_ratio_convexity,equivalent_diameter,cx,cy,eccentriciry,contrast,correlation_texture,inverse_difference_moments,entropy,Mean_R_val,Mean_G_val,Mean_B_val,Std_R_val,Std_G_val,Std_B_val,correlation,Shape_label,Species
46,0,0.489662608,0.011155458,0.014512626,0.970149254,0.000510846,0.649487053,1,0.069693104,0,0.483464367,0.01427479,0.014253605,0.978723404,0.000252455,0.525391869,1,0.002037679,3,3,1055.746182,558699.5,3258.275378,1051,794,0.75547098,0.669506911,0.661321396,19.00191147,1.329655141,3.086229848,4.103621382,1.766002915,82,0.851550786,0.015651526,0.984589669,843.4205932,764.8783494,572.3672683,0.667009674,56.71770369,0.996750174,0.423118549,8.689665215,102.1616467,186.036045,156.0502027,120.0322521,83.16646141,101.9917172,-0.045613913,Diamond,Salix sinerea
47,0,0.493894878,0.006758388,0.014365096,0.96969697,0.000902981,0.653540665,1,0.188556051,0,0.532997576,0.026688487,0.014365096,0.980676329,0.000729974,0.632504552,1,0.000216951,3,2,1077.161084,602320.5,3337.304815,1077,806,0.748375116,0.693868065,0.679588089,18.49115783,1.336428143,3.098241169,4.140576694,1.772333943,79,0.857637063,0.011579383,0.988553164,875.7272859,789.3695958,515.279482,0.685533637,53.39971627,0.997396389,0.442303533,8.701321666,128.6326648,172.9144795,164.078427,121.5533337,94.53004577,100.4369518,0.015623346,Diamond,Salix sinerea
48,0,0.571482395,0.01035776,0.01423926,0.980769231,0.001122659,0.685737702,1,0.202117438,0,0.516098803,0.027758306,0.014515106,0.968586387,0.001196762,0.558187878,0.98421082,0.00247462,3,4,1078.836874,536923,3300.209362,1027,819,0.797468354,0.638348236,0.619496544,20.28481148,1.31726114,3.059043904,4.029559661,1.787762385,71,0.845126711,0.013797137,0.986390634,826.8201715,848.9909174,547.5297346,0.806512739,53.66359206,0.997261104,0.456572786,8.358445143,141.0236926,181.143343,174.0587868,122.413194,91.61313696,98.3563313,-0.050517492,Diamond,Salix sinerea
49,0,0.502624168,0.013164942,0.014526915,0.968421053,0.000526143,0.592095207,1,0.195821537,0,0.533554854,0.012559658,0.014526915,0.959798995,0.00064823,0.632843688,0.984848744,0.001508356,3,2,1166.072468,690137.5,3568.407408,1166,880,0.754716981,0.672596191,0.681077645,18.45071661,1.32508235,3.060193519,4.055008418,1.744089642,80,0.869117523,0.021472533,0.978978845,937.3955175,800.0373097,565.4647374,0.701249518,53.28581221,0.997168104,0.421156062,8.984085479,102.8845905,167.0594293,153.483987,110.670685,91.66075325,98.44437699,0.040019536,Diamond,Salix sinerea
50,0,0.566973812,0.008874416,0.014188036,0.960591133,0.000585685,0.781391768,1,0.273797682,0,0.487609279,0.007818608,0.014465579,0.95,0.000753646,0.783426974,1,0.002252359,1,1,1101.857069,621648.5,3418.584034,1086,864,0.79558011,0.662523553,0.668439698,18.79955762,1.275297533,3.102565778,3.956694483,1.753120017,66,0.860222866,0.020604892,0.979811098,889.6670462,803.0052718,563.8460665,0.694685263,54.52902403,0.997108139,0.433401622,8.772131156,119.7009835,173.9425084,160.7601261,115.7219324,91.45043635,99.5498616,0.049395589,Diamond,Salix sinerea
51,0,0.489788168,0.010118897,0.014252162,0.952830189,0.000561817,0.732044357,1,0.175603535,0,0.549883749,0.026214434,0.014373607,0.981308411,0.000528809,0.43607257,1,0.001156051,4,3,1133.344167,681519.5,3531.436846,1131,892,0.788682582,0.675539623,0.686728802,18.29888388,1.270565209,3.115943903,3.959009917,1.745643522,64,0.865517808,0.01786596,0.98244763,931.5243303,769.6510972,551.0016673,0.656658072,61.18693453,0.996851666,0.416331373,9.156881543,110.4607458,168.0569789,151.0353389,115.070329,92.05397578,101.2896141,-0.034632952,Diamond,Salix sinerea
52,0,0.521956304,0.026802494,0.014239876,0.962264151,0.000850209,0.731785009,1,0.143643562,0,0.503779623,0.013035524,0.014447264,0.971428571,0.00087177,0.738988086,0.985646154,0.002046159,4,3,1151.892356,590684,3472.753519,1151,776,0.674196351,0.661329906,0.615484544,20.41703686,1.484397366,3.014824693,4.475197833,1.802155433,73,0.835720567,0.011275064,0.988850646,867.226745,794.7678095,524.4079709,0.735405463,59.86591566,0.996632294,0.431289266,8.865625085,144.506455,178.0342834,174.2652056,114.82895,87.45888926,93.37050705,0.045293276,Diamond,Salix sinerea
53,0,0.483749784,0.009445687,0.014179068,0.959798995,0.000387865,0.766009151,1,0.240538625,0,0.551247158,0.032835492,0.01452495,0.957142857,0.00052637,0.794316261,1,0.001015192,2,2,1006.301148,563165.5,3252.961669,1000,842,0.842,0.668842637,0.668787295,18.7897867,1.195132004,3.232592626,3.863374904,1.765994392,74,0.850392557,0.014115744,0.986080737,846.7848516,813.5822073,522.5715333,0.625869691,66.06089525,0.996697858,0.446724492,8.650289888,109.2942632,177.9776389,158.67015,120.1308493,93.59611994,104.5160275,0.032715244,Diamond,Salix sinerea
54,0,0.498109192,0.007528906,0.014523558,0.968421053,0.000357661,0.738331089,1,0.161405439,0,0.50021163,0.007815973,0.01428177,0.945273632,0.000585994,0.729170893,0.985000252,0.000395207,1,3,1142.27361,592834.5,3337.863252,1143,793,0.693788276,0.654054671,0.6686614,18.79332442,1.440445914,2.922122356,4.209159208,1.724102919,73,0.875253969,0.010712939,0.989400611,868.8039646,773.2447201,546.955581,0.759742543,62.35015655,0.996714548,0.431878653,8.86052504,122.8962438,176.1461497,158.5745261,118.1286213,90.94271711,101.3244298,-0.01996916,Diamond,Salix sinerea
55,0,0.468894969,0.025332445,0.014266234,0.969072165,0.00072418,0.572090664,0.984456239,0.225877469,0,0.497908376,0.023612532,0.014266234,0.955665025,0.001424504,0.655691109,0.985148759,1.41E-05,1,2,1010.842223,533649.5,3297.765711,1010,838,0.82970297,0.630508164,0.616632449,20.37902909,1.206255636,3.262394106,3.935281278,1.784505255,58,0.833589546,0.022693734,0.977809843,824.2958488,833.6578798,528.0812866,0.581813087,62.10696261,0.99670856,0.438642444,8.654313778,138.042131,181.5849305,173.5010577,120.203351,90.13827555,98.19692413,-0.003234196,Diamond,Salix sinerea
56,0,0.502954643,0.010936424,0.014471283,0.96039604,0.000517533,0.808622933,1,0.243019398,0,0.502811314,0.028194863,0.014539867,0.964467005,0.00061075,0.630126488,1,0.006175487,3,4,1163.413082,644962,3568.552508,1164,815,0.700171821,0.679866338,0.636443432,19.74467799,1.427500714,3.067313375,4.378592034,1.803209959,63,0.851465431,0.020025986,0.980367181,906.1959629,783.3134736,528.2980286,0.746914953,57.85172948,0.996614757,0.416006087,9.011153411,100.0500489,177.1852607,147.749066,110.1761555,85.91339602,99.87057454,-0.0794789,Diamond,Salix sinerea
57,0,0.507656442,0.015362784,0.014461292,0.964467005,0.000248302,0.804039355,1,0.043561303,0,0.474787602,0.011731701,0.014271117,0.989473684,2.14E-05,0.712454595,1,3.48E-08,2,3,1172.527185,710091,3550.047017,1149,898,0.781549173,0.688204714,0.708036526,17.74819541,1.30570956,3.027688451,3.953281756,1.734268206,60,0.888831494,0.014117909,0.986078632,950.8501152,822.8117076,586.2464862,0.763456659,57.66606079,0.997057342,0.402772541,9.206170351,110.4609116,168.8537959,151.7154819,122.0274115,88.30524439,100.3176417,0.000135207,Diamond,Salix sinerea
58,0,0.496041416,0.005067729,0.014267236,0.944723618,0.000408521,0.753018554,1,0.196412627,0,0.527418265,0.011704275,0.014508779,0.980392157,0.000472244,0.1995233,1,0.00142408,1,2,1151.220657,687880,3588.199258,1151,880,0.764552563,0.67913277,0.671381612,18.71718019,1.308205292,3.116864901,4.077499156,1.766715538,66,0.859023432,0.013804733,0.986383242,935.8611104,767.9951729,561.5862669,0.715431692,57.48907827,0.996479361,0.40147009,9.192447929,104.8003587,178.4680654,156.9335164,113.9951882,79.57912193,95.11660782,-0.038574208,Diamond,Salix sinerea
59,0,0.556095517,0.008610206,0.014696619,0.969543147,0.000226594,0.689970002,1,0.270972673,0,0.506050572,0.014030985,0.014195941,0.937823834,0.000611899,0.773030111,0.984375285,2.34E-06,1,2,1165.869633,681440.5,3514.123138,1165,848,0.727896996,0.689772957,0.69343196,18.12199514,1.374846265,3.01416474,4.144013134,1.745714425,75,0.878951706,0.014786324,0.985429126,931.4703388,808.9661628,574.703723,0.742729112,52.77375274,0.99715134,0.40510509,9.059904444,118.2717318,173.129587,160.5461102,122.8176047,84.36152455,95.99891239,-0.000754053,Diamond,Salix sinerea
60,0,0.52866672,0.032052171,0.014189151,0.955882353,0.000786511,0.657333112,0.985221916,0.293885752,0,0.493382225,0.042467817,0.014553257,0.917098446,0.000813883,0.865438703,0.984375285,6.62E-05,1,3,1135.438682,722061.5,3570.206398,1131,919,0.812555261,0.694698039,0.711864614,17.65275357,1.235515432,3.144340998,3.884881826,1.741564097,70,0.876109556,0.014477991,0.98572863,958.8311924,784.990713,571.3118818,0.671607251,59.7755719,0.996962475,0.399510433,9.225486641,115.3315391,164.6794173,154.7035499,119.6866697,90.20443172,97.42971001,-0.008468819,Diamond,Salix sinerea
61,0,0.47896742,0.011339657,0.014560964,0.936507937,0.001392627,0.79748331,1,0.219932847,0,0.49877368,0.014720209,0.014560964,0.96875,0.001000599,0.795618678,1,0.000160496,1,2,1010.620601,640165,3225.703871,1006,875,0.869781312,0.727253621,0.773130487,16.25388058,1.154994973,3.191804983,3.68651871,1.714887757,77,0.899472045,0.01009974,0.990001245,902.8196903,842.0182507,611.8923047,0.529194898,44.12836769,0.997588452,0.453558652,8.456410192,30.58530924,168.6883183,124.5640367,76.23738385,91.56977173,103.7900767,-0.012397305,Diamond,Salix sinerea
62,0,0.478076794,0.005036335,0.014569253,0.967914439,0.000503099,0.475917489,1,0.209781049,0,0.481430111,0.012102874,0.014705737,0.978494624,0.000918254,0.67752342,1,0.001944203,2,2,1234.311549,818074,3774.331288,1230,937,0.761788618,0.709819438,0.721643027,17.4135551,1.317301546,3.05784329,4.028101695,1.741731097,70,0.886410412,0.013209685,0.986962536,1020.590107,821.955766,615.4469662,0.714757064,64.09701481,0.996518612,0.369116085,9.598989188,85.46395224,160.6378246,139.63552,111.1136596,85.32401725,96.31192135,0.044543936,Diamond,Salix sinerea
63,0,0.512283676,0.008405884,0.014567149,0.984615385,0.00031772,0.655686158,1,0.185317306,0,0.494241685,0.019578128,0.014079115,0.974619289,0.000671122,0.507714799,1,6.45E-07,2,3,1182.046107,797302.5,3719.436846,1175,934,0.794893617,0.726504624,0.724233504,17.35126937,1.265573991,3.146608937,3.98226643,1.763602108,82,0.878692741,0.012732934,0.987427155,1007.550035,814.0987909,580.7280459,0.652263342,50.39969445,0.997383349,0.393932868,9.392826435,80.68060044,157.3061277,138.0655126,105.1619899,91.30052224,96.96421252,0.001214076,Diamond,Salix sinerea
64,0,0.513392202,0.007665532,0.014499236,0.913265306,0.000940194,0.780596642,1,0.283920055,0,0.492211422,0.017084502,0.014412878,0.968421053,0.000601966,0.640078747,1,0.000240374,2,2,1198.367223,789132.5,3686.407408,1198,907,0.757095159,0.726249464,0.729714765,17.22093512,1.321242803,3.076191788,4.064396261,1.751262427,93,0.883282688,0.009380554,0.990706623,1002.374533,797.2480577,577.4495302,0.692706947,57.47203061,0.997013681,0.386494527,9.389927111,97.28449182,159.8899954,140.9922464,115.0687221,88.85888613,97.42509448,0.016487603,Diamond,Salix sinerea
65,0,0.510786687,0.006931437,0.014558752,0.96373057,0.000817189,0.595873906,0.984375285,0.288766898,0,0.466614748,0.015712279,0.014299525,0.931216931,0.000492718,0.764493964,1,0.000183961,2,2,1188.607589,749117.5,3681.37797,1189,917,0.771236333,0.687066466,0.694606732,18.09134583,1.296191482,3.097218969,4.014588845,1.748042721,80,0.865650552,0.010381549,0.98972512,976.6299323,790.6043646,588.1293801,0.641628515,59.5987424,0.996875627,0.39564496,9.386210778,96.32020805,161.3229657,146.3028106,110.0609838,91.32738656,96.98253506,-0.013182125,Diamond,Salix sinerea
66,0,0.480116681,0.00779619,0.01459119,0.944751381,0.000701712,0.734526538,1,0.180161517,0,0.516879728,0.011745514,0.014522363,0.963350785,0.000872574,0.7447326,0.98421082,0.000176048,1,2,1121.422757,662649.5,3553.079419,1101,873,0.792915531,0.689417514,0.659604954,19.05135877,1.28456215,3.168367502,4.069964971,1.799938916,80,0.855261277,0.015172425,0.985054337,918.5377225,834.5681569,521.6372808,0.752309123,51.9707607,0.997254833,0.502007612,7.982202478,21.99111055,113.9955814,54.39511089,51.94726789,102.2230741,74.7308641,-0.013520866,Diamond,Salix sinerea
67,0,0.519844661,0.012152583,0.014148476,0.9408867,0.000900574,0.652780004,1,0.29385856,0,0.536696025,0.018686623,0.014497013,0.969072165,0.001061019,0.77727596,1,0.001071543,2,1,1140.231994,686013,3495.596226,1141,856,0.750219106,0.702381294,0.705504334,17.81189712,1.332046722,3.065688601,4.083640451,1.750423749,68,0.870302575,0.009284809,0.990800605,934.5902203,807.5743204,563.255225,0.658027091,53.0070524,0.997341007,0.419109475,9.031192959,92.96924053,167.6828518,150.0367026,115.7354322,92.01290665,99.48851917,0.032541141,Diamond,Salix sinerea
68,0,0.487379323,0.007593014,0.014528356,0.963350785,0.000149982,0.843714117,1,0.066817895,0,0.504261321,0.018851788,0.014373703,0.979166667,0.000362587,0.574480071,1,5.67E-05,1,2,1175.098719,791988.5,3647.578981,1157,919,0.794295592,0.744852029,0.748030542,16.79927477,1.278671076,3.104061745,3.969073973,1.757022631,81,0.889287834,0.009659231,0.990433177,1004.186774,784.6563649,562.894758,0.654933236,60.74146536,0.996852325,0.378730809,9.500214533,101.3174217,159.1104805,145.5718966,114.5765195,89.66792535,97.28417343,-0.007822127,Diamond,Salix sinerea
69,0,0.524241329,0.011542174,0.014312284,0.945544554,0.000605396,0.649398329,1,0.267693884,0,0.503844646,0.010992366,0.014571742,0.962566845,0.000879902,0.767476125,1,0.000100486,1,1,1148.503374,684345.5,3546.005387,1149,859,0.747606614,0.693365492,0.68392188,18.37398537,1.337023718,3.087501062,4.128062151,1.765938938,70,0.869560548,0.033865204,0.967244082,933.4536694,788.5977332,561.3904632,0.699989111,63.27440797,0.996511823,0.405321778,9.323740046,110.0706938,170.9780299,151.0989356,114.9686541,87.42249044,98.29798934,0.009605697,Diamond,Salix sinerea
70,0,0.562389912,0.008485589,0.014553753,0.944162437,0.001866848,0.640023267,0.969389913,0.416551439,0,0.491578246,0.010350076,0.014206358,0.92,0.001095923,0.795824451,1,0.026313578,2,1,1109.933331,637120.5,3502.275378,1081,888,0.82146161,0.663716966,0.652725924,19.25213962,1.249924923,3.155392562,3.944003804,1.778707657,73,0.852602508,0.013713261,0.986472248,900.6703145,782.8742317,552.1621287,0.757623083,56.68829555,0.996842163,0.418016913,8.910950104,80.99238657,179.0619155,141.8303017,110.6269936,85.08084086,103.1462724,-0.163333999,Diamond,Salix sinerea
71,0,0.49624407,0.011356482,0.014514546,0.948186528,0.000861766,0.713052411,0.968752296,0.287849137,0,0.535460019,0.013625317,0.014514546,0.943877551,0.000402152,0.838892376,1,0.000200069,1,1,1137.08399,768010,3701.914987,1130,952,0.842477876,0.71392318,0.704245137,17.84374496,1.194415956,3.255621414,3.888566163,1.77805715,77,0.863485312,0.011805836,0.988331916,988.8683951,812.4213975,585.1511315,0.571475981,57.04894438,0.997278406,0.397065931,9.177833732,72.39509669,158.8975292,134.1685161,109.0174046,94.05070755,101.9523975,-0.014097266,Diamond,Salix sinerea
72,0,0.528314302,0.008257151,0.01469889,0.952879581,0.000831542,0.744229083,1,0.300539643,0,0.518196784,0.013526524,0.014127672,0.927184466,0.001072994,0.817773009,1,0.012475571,2,3,1131.346543,668891.5,3462.632804,1132,874,0.772084806,0.676079578,0.701055923,17.92491897,1.294446845,3.060629677,3.96182243,1.726137988,79,0.872223047,0.011846465,0.98829223,922.8537852,791.8073671,540.5416208,0.669481021,62.84987424,0.996630491,0.404990763,9.280869077,113.8094301,171.6568861,156.1894052,117.876309,88.00732763,98.45574825,-0.11250129,Diamond,Salix sinerea
73,0,0.489179382,0.008370703,0.014702488,0.944444444,0.000845573,0.719877117,1,0.27258833,0,0.518269114,0.008991787,0.014410982,0.957894737,0.000695503,0.722937736,1,2.80E-05,1,2,1133.435486,704218.5,3561.034825,1126,917,0.814387211,0.682024073,0.69785445,18.00715122,1.236025611,3.141806367,3.883353135,1.743042009,65,0.869902848,0.022775602,0.977731575,946.9101554,807.6289984,559.9631853,0.631626762,65.22355507,0.996567804,0.399428735,9.185647849,82.11082854,170.016136,139.4521912,109.6550972,89.49224273,101.2466592,0.005529895,Diamond,Salix sinerea
74,0,0.503719452,0.010324061,0.014538334,0.963917526,0.000832855,0.785544569,1,0.35828059,0,0.535527426,0.021814392,0.01448681,0.954314721,0.000869256,0.789134682,1,0.00017637,2,2,1152.999566,646833.5,3529.745502,1153,850,0.737207285,0.66000051,0.652402447,19.26168528,1.356470078,3.061358915,4.152641767,1.762229407,67,0.85372876,0.021159232,0.979279204,907.5097746,757.6719276,588.4033693,0.705285124,64.42696157,0.996577544,0.404780206,9.191888334,103.6201916,173.2907568,152.2053441,117.1250764,88.55411387,100.5179857,0.013428958,Diamond,Salix sinerea
75,0,0.469112417,0.010032458,0.014699044,0.931216931,0.001023777,0.731582581,1,0.243204336,0,0.500699386,0.012983181,0.014562623,0.966666667,0.000961073,0.631683968,0.983240575,3.34E-05,2,3,1071.10597,638199,3448.777904,1051,881,0.838249286,0.689251143,0.674272626,18.63692834,1.215784302,3.219828849,3.914617371,1.785081731,77,0.856345123,0.011268429,0.988857134,901.4323071,764.0072824,569.8329779,0.70651224,51.3677632,0.997312362,0.41624395,8.88888389,130.3031401,174.3154532,168.3700443,121.6568586,88.25183629,95.70253688,-0.00610009,Diamond,Salix sinerea
76,0,0.501389433,0.010044537,0.01453371,0.958974359,0.001144869,0.750209381,1,0.279114203,0,0.514451006,0.01350211,0.014482202,0.908163265,0.000789141,0.770948077,0.969232961,0.005097523,1,1,1120.661412,463228.5,3044.843915,1120,618,0.551785714,0.669250607,0.627877711,20.01404159,1.81336798,2.71700612,4.926931901,1.751924002,55,0.904444792,0.060178724,0.94323719,767.9849246,788.0752003,506.1099932,0.855514857,38.95305398,0.997791861,0.449354147,8.209788117,164.0763165,187.9632785,194.0035789,116.8242315,87.23378869,82.7331932,0.072015661,Heart_shape,Populus tremula
77,0,0.532553521,0.008947211,0.014853857,0.947916667,0.000804715,0.701458194,1,0.337278776,0,0.498812894,0.01663316,0.014904181,0.930851064,0.000895858,0.728662103,0.983957528,0.001217117,1,1,1257.357944,585809.5,3366.421687,1258,703,0.558823529,0.662400184,0.649574911,19.34552952,1.788560376,2.677377355,4.788651049,1.716686225,49,0.917681692,0.076290159,0.92911748,863.6410256,806.5533508,552.0280132,0.864481275,42.0601226,0.997562311,0.436940527,8.940613283,119.9722163,178.9880758,164.191117,113.733937,87.78711866,96.10646831,-0.034211889,Heart_shape,Populus tremula
78,0,0.500695954,0.015220671,0.014572417,0.941489362,0.000934192,0.757571227,0.983957528,0.352525654,0,0.468096766,0.020645398,0.014312947,0.969543147,0.000733153,0.570337025,1,0.000363643,2,2,1214.119022,586476.5,3427.794265,1215,768,0.632098765,0.628511338,0.627236009,20.03451719,1.580884143,2.823276962,4.463273782,1.728590149,42,0.891998664,0.080639207,0.925378233,864.1325546,777.421731,593.6871053,0.814688795,58.17449445,0.996977892,0.433226048,8.787492068,107.5382826,176.3297849,171.8762619,118.8853167,91.85897553,93.19242689,0.021096276,Heart_shape,Populus tremula
79,0,0.460078011,0.004745584,0.014519393,0.989637306,4.09E-05,0.836921834,1,0.049304096,0,0.47559776,0.012127603,0.014467936,0.989528796,1.10E-05,0.661203678,1,0.004011241,4,4,1250.0196,594882,3476.639939,1251,770,0.615507594,0.617565169,0.618473737,20.31835771,1.623402078,2.781268342,4.515116804,1.720257268,44,0.899167359,0.082126371,0.924106488,870.3029857,817.9986322,569.3187042,0.826324956,52.74082671,0.997131134,0.421619018,9.070407674,134.4170951,174.9739824,143.5706571,115.767866,90.6550683,101.9774917,0.063738335,Heart_shape,Populus tremula
